Crop,State,District,Yield,Area,CSensitivity,Total_Harvest_Area,Cost,Calorie,MSP,Harvest Price,Profit_MSP,Profit_HP,Procurement,Profit
fng,14,Coimbatore,1.847060636,1.439,NA,24.392,1101,320,2897,2032.12967,1796,931.1296702,1,1796
mze,14,Coimbatore,4.459704798,2.369,-7.787361132,24.392,791,334,1700,1753.58684,909,962.5868396,0,962.5868396
prl,14,Coimbatore,2.051352756,0.184,NA,24.392,644,348,1950,1854.143093,1306,1210.143093,0,1210.143093
rice,14,Coimbatore,2.576017313,3.293,-16.29999971,24.392,853,356,1750,2328.398883,897,1475.398883,1,897
srgk,14,Coimbatore,0.697241903,17.107,-12.48729169,24.392,882,334,2450,2062.066089,1568,1180.066089,1,1568
fng,14,Kanniyakumari,NA,0,NA,0,1101,320,2897,2099.616353,1796,998.6163531,1,1796
mze,14,Kanniyakumari,NA,0,NA,0,791,334,1700,1556.841334,909,765.8413341,0,765.8413341
prl,14,Kanniyakumari,NA,0,NA,0,644,348,1950,1689.831638,1306,1045.831638,0,1045.831638
rice,14,Kanniyakumari,NA,0,NA,0,853,356,1750,2515.966382,897,1662.966382,1,897
srgk,14,Kanniyakumari,NA,0,NA,0,882,334,2450,1563.248364,1568,681.2483635,1,1568
fng,14,Madurai,2.092928041,0.091,NA,39.966,1101,320,2897,2572.459047,1796,1471.459047,1,1796
mze,14,Madurai,4.546990337,16.607,-6.354637692,39.966,791,334,1700,1592.213056,909,801.2130556,0,801.2130556
prl,14,Madurai,1.800323164,5.508,NA,39.966,644,348,1950,2202.730762,1306,1558.730762,0,1558.730762
rice,14,Madurai,NA,0,NA,39.966,853,356,1750,2278.960681,897,1425.960681,1,897
srgk,14,Madurai,1.606092576,17.76,-11.41884892,39.966,882,334,2450,2026.235485,1568,1144.235485,1,1568
fng,14,Nilgiris,1,0.001,NA,0.441,1101,320,2897,2179.755168,1796,1078.755168,1,1796
mze,14,Nilgiris,NA,0,NA,0.441,791,334,1700,2090.354726,909,1299.354726,0,1299.354726
prl,14,Nilgiris,NA,0,NA,0.441,644,348,1950,1916.218125,1306,1272.218125,0,1272.218125
rice,14,Nilgiris,3.707154306,0.44,NA,0.441,853,356,1750,2322.829923,897,1469.829923,1,897
srgk,14,Nilgiris,NA,0,NA,0.441,882,334,2450,2262.715317,1568,1380.715317,1,1568
fng,14,North Arcot,2.205870606,1.819,-4.026233775,9.044,1101,320,2897,2104.787389,1796,1003.787389,1,1796
mze,14,North Arcot,3.788001797,0.13,-5.229154936,9.044,791,334,1700,1431.295034,909,640.2950338,0,640.2950338
prl,14,North Arcot,1.071651456,2.792,-4.026233775,9.044,644,348,1950,1702.034896,1306,1058.034896,0,1058.034896
rice,14,North Arcot,2.678067695,0.098,NA,9.044,853,356,1750,1937.593233,897,1084.593233,1,897
srgk,14,North Arcot,1.04243864,4.205,-11.45841378,9.044,882,334,2450,2294.819199,1568,1412.819199,1,1568
fng,14,Ramanathapuram,1.734495385,0.394,-8.329999924,65.215,1101,320,2897,2113.614452,1796,1012.614452,1,1796
mze,14,Ramanathapuram,4.588464795,5.862,-6.524825154,65.215,791,334,1700,1535.754584,909,744.7545843,0,744.7545843
prl,14,Ramanathapuram,2.15590678,2.207,-8.329999924,65.215,644,348,1950,2048.230135,1306,1404.230135,0,1404.230135
rice,14,Ramanathapuram,1.820342159,55.403,NA,65.215,853,356,1750,2207.396334,897,1354.396334,1,897
srgk,14,Ramanathapuram,4.622174975,1.349,-13.57424659,65.215,882,334,2450,2389.402669,1568,1507.402669,1,1568
fng,14,Salem,1.992843311,38.004,-4.125833324,63.014,1101,320,2897,2263.043878,1796,1162.043878,1,1796
mze,14,Salem,3.66329044,4.347,-6.554099991,63.014,791,334,1700,1465.449285,909,674.4492847,0,674.4492847
prl,14,Salem,1.523265786,1.326,-4.125833324,63.014,644,348,1950,1583.935149,1306,939.9351493,0,939.9351493
rice,14,Salem,3.313893404,0.381,NA,63.014,853,356,1750,2256.341375,897,1403.341375,1,897
srgk,14,Salem,0.962409629,18.956,-12.4157711,63.014,882,334,2450,2165.869068,1568,1283.869068,1,1568
fng,14,South Arcot,1.939304864,0.276,-5.786543207,18.07,1101,320,2897,2292.973102,1796,1191.973102,1,1796
mze,14,South Arcot,2.557159037,7.666,-7.828145176,18.07,791,334,1700,1413.715215,909,622.7152146,0,622.7152146
prl,14,South Arcot,1.354486975,7.999,-5.786543207,18.07,644,348,1950,1993.950706,1306,1349.950706,0,1349.950706
rice,14,South Arcot,2.557263239,1.351,NA,18.07,853,356,1750,1833.214959,897,980.2149586,1,897
srgk,14,South Arcot,0.686039275,0.778,-15.14419358,18.07,882,334,2450,2610.424551,1568,1728.424551,1,1568
fng,14,Thanjavur,1.800457278,0.792,NA,9.625,1101,320,2897,2557.762735,1796,1456.762735,1,1796
mze,14,Thanjavur,4.744121573,0.911,-6.24619048,9.625,791,334,1700,1731.549093,909,940.5490933,0,940.5490933
prl,14,Thanjavur,1.847208544,0.029,NA,9.625,644,348,1950,1791.562781,1306,1147.562781,0,1147.562781
rice,14,Thanjavur,2.09584702,7.447,NA,9.625,853,356,1750,1780.211319,897,927.2113193,1,897
srgk,14,Thanjavur,0.496395624,0.446,-15.37190478,9.625,882,334,2450,2096.170373,1568,1214.170373,1,1568
fng,14,Tiruchchirappalli,1.633202018,1.727,NA,83.87,1101,320,2897,2179.643877,1796,1078.643877,1,1796
mze,14,Tiruchchirappalli,3.145106281,35.453,-5.535222238,83.87,791,334,1700,1647.947976,909,856.9479763,0,856.9479763
prl,14,Tiruchchirappalli,0.872852489,2.934,NA,83.87,644,348,1950,1904.20704,1306,1260.20704,0,1260.20704
rice,14,Tiruchchirappalli,3.115281562,16.696,NA,83.87,853,356,1750,1941.008502,897,1088.008502,1,897
srgk,14,Tiruchchirappalli,0.522901966,27.06,-14.84644447,83.87,882,334,2450,2286.838591,1568,1404.838591,1,1568
fng,14,Tirunelveli Kattabo,2.135979992,0.063,-6.134999957,18.394,1101,320,2897,2445.481585,1796,1344.481585,1,1796
mze,14,Tirunelveli Kattabo,3.870830419,9.687,-8.075000011,18.394,791,334,1700,1740.507506,909,949.5075062,0,949.5075062
prl,14,Tirunelveli Kattabo,2.117864185,6.809,-6.134999957,18.394,644,348,1950,1825.595192,1306,1181.595192,0,1181.595192
rice,14,Tirunelveli Kattabo,3.090502441,1.719,NA,18.394,853,356,1750,2139.430222,897,1286.430222,1,897
srgk,14,Tirunelveli Kattabo,4.707242369,0.116,-10.67577583,18.394,882,334,2450,2401.19167,1568,1519.19167,1,1568
fng,15,Agra,NA,0,-7.515121937,80.1965,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Agra,2.013805472,0.598,-6.972894744,80.1965,625,334,1700,1389.079775,1075,764.0797754,0,764.0797754
prl,15,Agra,1.67063668,79.2932,-7.515121937,80.1965,409,348,1950,1127.274545,1541,718.2745446,0,718.2745446
rice,15,Agra,2.277213669,0.1967,-16.55818176,80.1965,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Agra,0.887869647,0.1086,-7.692962947,80.1965,945,334,2450,1437.275417,1505,492.2754167,0,492.2754167
fng,15,Aligarh,NA,0,-6.600810824,75.7727,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Aligarh,1.544539198,3.0806,-7.506730758,75.7727,625,334,1700,1093.313544,1075,468.3135441,0,468.3135441
prl,15,Aligarh,1.7788004,72.6201,-6.600810824,75.7727,409,348,1950,1080.027928,1541,671.027928,0,671.027928
rice,15,Aligarh,1.701779007,0.072,-19.29868407,75.7727,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Aligarh,NA,0,-8.717567611,75.7727,945,334,2450,1858.062829,1505,913.0628285,0,913.0628285
fng,15,Allahabad,NA,0,-3.593814439,48.242,973,320,2897,1715.351868,1924,742.3518676,0,742.3518676
mze,15,Allahabad,1.27313829,0.1542,-5.039220742,48.242,625,334,1700,2462.323574,1075,1837.323574,0,1837.323574
prl,15,Allahabad,1.044828307,23.3342,-3.593814439,48.242,409,348,1950,1374.999778,1541,965.9997781,0,965.9997781
rice,15,Allahabad,1.900496265,17.4241,-18.00010424,48.242,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Allahabad,1.48272953,7.3295,-4.091237127,48.242,945,334,2450,1371.194992,1505,426.1949918,0,426.1949918
fng,15,Almora,1.209049278,25.958,NA,41.335,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Almora,1.20308849,1.372,-3.845624998,41.335,625,334,1700,1389.079775,1075,764.0797754,0,764.0797754
prl,15,Almora,NA,0,NA,41.335,409,348,1950,1455.979082,1541,1046.979082,0,1046.979082
rice,15,Almora,1.103458581,14.005,-14.43538462,41.335,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Almora,NA,0,NA,41.335,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,15,Azamgarh,NA,0,-2.937586205,17.0092,973,320,2897,1596.842229,1924,623.842229,0,623.842229
mze,15,Azamgarh,1.371077675,3.41,-2.40282052,17.0092,625,334,1700,1144.865106,1075,519.8651055,0,519.8651055
prl,15,Azamgarh,1.421572614,0.0908,-2.937586205,17.0092,409,348,1950,1455.979082,1541,1046.979082,0,1046.979082
rice,15,Azamgarh,1.561657425,13.4996,-8.802650595,17.0092,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Azamgarh,1.218478261,0.0088,-3.106027404,17.0092,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,15,Badaun,NA,0,-5.745441191,99.6188,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Badaun,1.72596928,5.9816,-5.390441172,99.6188,625,334,1700,1196.083276,1075,571.083276,0,571.083276
prl,15,Badaun,1.626610107,89.7698,-5.745441191,99.6188,409,348,1950,1181.06544,1541,772.0654401,0,772.0654401
rice,15,Badaun,1.617357127,3.5625,-14.55499993,99.6188,672,356,1750,1826.135269,1078,1154.135269,1,1078
srgk,15,Badaun,0.901324234,0.3049,-5.619999886,99.6188,945,334,2450,1389.168546,1505,444.1685456,0,444.1685456
fng,15,Bahraich,NA,0,-3.216666698,174.5018,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Bahraich,1.047468929,56.5736,-2.368526313,174.5018,625,334,1700,1159.170262,1075,534.1702623,0,534.1702623
prl,15,Bahraich,1.761352657,0.0114,-3.216666698,174.5018,409,348,1950,1455.979082,1541,1046.979082,0,1046.979082
rice,15,Bahraich,1.888182634,117.8313,-6.971894721,174.5018,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Bahraich,1.065154384,0.0855,-2.977500005,174.5018,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,15,Ballia,NA,0,-3.25820512,25.5108,973,320,2897,1674.983386,1924,701.9833863,0,701.9833863
mze,15,Ballia,1.148369435,14.1873,-3.397435885,25.5108,625,334,1700,1100.419251,1075,475.4192511,0,475.4192511
prl,15,Ballia,1.479439095,1.0689,-3.25820512,25.5108,409,348,1950,1295.730003,1541,886.7300031,0,886.7300031
rice,15,Ballia,1.642837912,9.3885,-9.568717957,25.5108,672,356,1750,1712.206161,1078,1040.206161,1,1078
srgk,15,Ballia,1.133581056,0.8661,-3.471538464,25.5108,945,334,2450,1565.189692,1505,620.1896919,0,620.1896919
fng,15,Banda,NA,0,-3.280618557,40.5329,973,320,2897,1949.071781,1924,976.071781,0,976.071781
mze,15,Banda,1.523619274,0.0086,-2.937604167,40.5329,625,334,1700,2169.071724,1075,1544.071724,0,1544.071724
prl,15,Banda,0.826018871,8.2123,-3.280618557,40.5329,409,348,1950,1225.939814,1541,816.9398139,0,816.9398139
rice,15,Banda,0.881327715,5.2299,-11.91473683,40.5329,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Banda,0.773693775,27.0821,-3.462886594,40.5329,945,334,2450,1219.943058,1505,274.943058,0,274.943058
fng,15,Bara Banki,NA,0,-3.162372876,22.7705,973,320,2897,1563.979519,1924,590.9795189,0,590.9795189
mze,15,Bara Banki,0.643897509,2.9544,-2.657457635,22.7705,625,334,1700,1224.587626,1075,599.5876262,0,599.5876262
prl,15,Bara Banki,1.520166738,0.4508,-3.162372876,22.7705,409,348,1950,1334.703023,1541,925.7030232,0,925.7030232
rice,15,Bara Banki,1.869038894,17.8935,-9.328983056,22.7705,672,356,1750,1773.88744,1078,1101.88744,1,1078
srgk,15,Bara Banki,1.007361556,1.4718,-3.258135573,22.7705,945,334,2450,1143.568,1505,198.5679997,0,198.5679997
fng,15,Bareilly,NA,0,-4.880612247,9.5233,973,320,2897,1674.983386,1924,701.9833863,0,701.9833863
mze,15,Bareilly,1.444718823,0.0674,-4.34549998,9.5233,625,334,1700,1222.55961,1075,597.5596095,0,597.5596095
prl,15,Bareilly,1.305004209,5.6988,-4.880612247,9.5233,409,348,1950,1409.744382,1541,1000.744382,0,1000.744382
rice,15,Bareilly,1.585876548,3.644,-11.41139999,9.5233,672,356,1750,1932.372483,1078,1260.372483,1,1078
srgk,15,Bareilly,0.919268024,0.1131,-5.035000086,9.5233,945,334,2450,1730.197197,1505,785.1971971,0,785.1971971
fng,15,Basti,NA,0,-2.942499995,201.7622,973,320,2897,1113.504805,1924,140.5048053,0,140.5048053
mze,15,Basti,1.414827868,3.1713,-2.08486843,201.7622,625,334,1700,1501.697872,1075,876.697872,0,876.697872
prl,15,Basti,1.867567931,0.0212,-2.942499995,201.7622,409,348,1950,1455.979082,1541,1046.979082,0,1046.979082
rice,15,Basti,2.000680145,198.5633,-7.121847811,201.7622,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Basti,1.090909091,0.0064,NA,201.7622,945,334,2450,1726.907738,1505,781.9077384,0,781.9077384
fng,15,Bijnor,NA,0,-5.820000025,5.0451,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Bijnor,1.524756072,6.00E-04,-5.475121957,5.0451,625,334,1700,1238.352645,1075,613.3526452,0,613.3526452
prl,15,Bijnor,1,2.00E-04,-5.820000025,5.0451,409,348,1950,1211.70567,1541,802.7056697,0,802.7056697
rice,15,Bijnor,2.087467716,5.0443,-16.23060015,5.0451,672,356,1750,1814.379761,1078,1142.379761,1,1078
srgk,15,Bijnor,NA,0,NA,5.0451,945,334,2450,1385.648194,1505,440.6481941,0,440.6481941
fng,15,Bulandshahr,NA,0,-6.218599958,8.0798,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Bulandshahr,1.543685733,1.6822,-7.987799969,8.0798,625,334,1700,1398.623725,1075,773.6237248,0,773.6237248
prl,15,Bulandshahr,NA,0,-6.218599958,8.0798,409,348,1950,1226.390183,1541,817.3901827,0,817.3901827
rice,15,Bulandshahr,1.961098302,6.3892,-20.25979595,8.0798,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Bulandshahr,0.652747694,0.0084,-8.274489811,8.0798,945,334,2450,1363.019389,1505,418.0193888,0,418.0193888
fng,15,Chamoli,1.516360262,9.734,NA,20.536,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Chamoli,1.01222965,0.465,-4.303461515,20.536,625,334,1700,1389.079775,1075,764.0797754,0,764.0797754
prl,15,Chamoli,NA,0,NA,20.536,409,348,1950,1455.979082,1541,1046.979082,0,1046.979082
rice,15,Chamoli,1.370008448,10.337,-16.84202527,20.536,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Chamoli,NA,0,NA,20.536,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,15,Dehra Dun,1.58266492,1.144,NA,7.929,973,320,2897,3332.902798,1924,2359.902798,0,2359.902798
mze,15,Dehra Dun,1.753159227,5.991,-4.180588231,7.929,625,334,1700,1479.155093,1075,854.1550934,0,854.1550934
prl,15,Dehra Dun,NA,0,NA,7.929,409,348,1950,1455.979082,1541,1046.979082,0,1046.979082
rice,15,Dehra Dun,1.727851962,0.794,-12.54736845,7.929,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Dehra Dun,NA,0,NA,7.929,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,15,Deoria,NA,0,-2.804137949,36.7014,973,320,2897,1245.188553,1924,272.1885533,0,272.1885533
mze,15,Deoria,1.36652032,5.0471,-2.466376819,36.7014,625,334,1700,967.5222899,1075,342.5222899,0,342.5222899
prl,15,Deoria,1.653785004,0.1461,-2.804137949,36.7014,409,348,1950,1455.979082,1541,1046.979082,0,1046.979082
rice,15,Deoria,1.849895119,31.479,-8.988714327,36.7014,672,356,1750,1608.798976,1078,936.798976,1,1078
srgk,15,Deoria,1.084230769,0.0292,-3.15,36.7014,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,15,Etah,NA,0,-6.110333316,41.9493,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Etah,1.608529328,7.844,-5.982166696,41.9493,625,334,1700,1245.572127,1075,620.572127,0,620.572127
prl,15,Etah,1.846624229,33.7034,-6.110333316,41.9493,409,348,1950,1068.498039,1541,659.4980391,0,659.4980391
rice,15,Etah,1.891853053,0.3978,-14.49116666,41.9493,672,356,1750,1283.845703,1078,611.8457031,1,1078
srgk,15,Etah,0.939007352,0.0041,-7.5400002,41.9493,945,334,2450,1261.188416,1505,316.1884158,0,316.1884158
fng,15,Etawah,NA,0,-5.584354831,43.0263,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Etawah,1.614455041,2.7506,-4.58416665,43.0263,625,334,1700,917.007835,1075,292.007835,0,292.007835
prl,15,Etawah,1.938013607,39.451,-5.584354831,43.0263,409,348,1950,1246.28297,1541,837.2829696,0,837.2829696
rice,15,Etawah,2.292054312,0.0012,-8.304262325,43.0263,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Etawah,1.14010336,0.8235,-5.858688519,43.0263,945,334,2450,1326.225901,1505,381.2259011,0,381.2259011
fng,15,Faizabad,NA,0,-3.17764703,11.6219,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Faizabad,1.004260106,0.8164,-2.45310346,11.6219,625,334,1700,1468.220483,1075,843.2204833,0,843.2204833
prl,15,Faizabad,1.635401722,0.0152,-3.17764703,11.6219,409,348,1950,1435.347826,1541,1026.347826,0,1026.347826
rice,15,Faizabad,1.973236807,8.9845,-9.69035714,11.6219,672,356,1750,1977.292294,1078,1305.292294,1,1078
srgk,15,Faizabad,0.83105644,1.8058,-3.24821427,11.6219,945,334,2450,1186.947109,1505,241.947109,0,241.947109
fng,15,Farrukhabad,NA,0,-5.075370382,37.5714,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Farrukhabad,1.70179486,32.4585,-4.111481512,37.5714,625,334,1700,1384.982586,1075,759.9825856,0,759.9825856
prl,15,Farrukhabad,1.605770234,3.5123,-5.075370382,37.5714,409,348,1950,1148.031942,1541,739.0319419,0,739.0319419
rice,15,Farrukhabad,2.085881038,0.4048,-9.091666619,37.5714,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Farrukhabad,1.064763199,1.1958,-5.292962957,37.5714,945,334,2450,1201.824387,1505,256.824387,0,256.824387
fng,15,Fatehpur,NA,0,-3.337678581,11.8803,973,320,2897,1685.97943,1924,712.9794304,0,712.9794304
mze,15,Fatehpur,1.220882446,0.188,-3.180800009,11.8803,625,334,1700,1389.079775,1075,764.0797754,0,764.0797754
prl,15,Fatehpur,1.02423049,4.7317,-3.337678581,11.8803,409,348,1950,1127.745635,1541,718.7456354,0,718.7456354
rice,15,Fatehpur,1.712657034,0.1979,-11.07592597,11.8803,672,356,1750,1783.973975,1078,1111.973975,1,1078
srgk,15,Fatehpur,1.502525045,6.7627,-3.387857135,11.8803,945,334,2450,1141.166345,1505,196.1663451,0,196.1663451
fng,15,Ghazipur,NA,0,-2.880975595,11.8009,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Ghazipur,1.301857152,0.3077,-2.513414618,11.8009,625,334,1700,1389.079775,1075,764.0797754,0,764.0797754
prl,15,Ghazipur,1.479351862,8.4569,-2.880975595,11.8009,409,348,1950,1181.755961,1541,772.7559614,0,772.7559614
rice,15,Ghazipur,1.741365457,1.2077,-9.994390232,11.8009,672,356,1750,1707.634574,1078,1035.634574,1,1078
srgk,15,Ghazipur,1.321925829,1.8286,-3.029024392,11.8009,945,334,2450,1498.946171,1505,553.9461714,0,553.9461714
fng,15,Gonda,NA,0,-2.871208799,107.8902,973,320,2897,1699.610872,1924,726.6108718,0,726.6108718
mze,15,Gonda,0.925994647,34.6984,-2.199130435,107.8902,625,334,1700,1097.878062,1075,472.8780623,0,472.8780623
prl,15,Gonda,1.65046729,0.0217,-2.871208799,107.8902,409,348,1950,1455.979082,1541,1046.979082,0,1046.979082
rice,15,Gonda,1.899564776,73.1456,-7.797608687,107.8902,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Gonda,1.033625731,0.0245,-2.922156839,107.8902,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,15,Gorakhpur,NA,0,-2.771111144,154.6544,973,320,2897,1699.610872,1924,726.6108718,0,726.6108718
mze,15,Gorakhpur,0.82089607,1.7233,-2.484878034,154.6544,625,334,1700,2108.121857,1075,1483.121857,0,1483.121857
prl,15,Gorakhpur,1.524867725,0.0229,-2.771111144,154.6544,409,348,1950,1455.979082,1541,1046.979082,0,1046.979082
rice,15,Gorakhpur,2.038929557,152.9051,-8.134124988,154.6544,672,356,1750,1918.875419,1078,1246.875419,1,1078
srgk,15,Gorakhpur,1.042307693,0.0031,NA,154.6544,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,15,Hamirpur,NA,0,-3.745641024,16.1522,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Hamirpur,1.3,0.0068,-3.375,16.1522,625,334,1700,1264.819105,1075,639.8191051,0,639.8191051
prl,15,Hamirpur,0.913322492,0.2681,-3.745641024,16.1522,409,348,1950,1261.840014,1541,852.8400137,0,852.8400137
rice,15,Hamirpur,0.928010563,0.1284,-9.500862089,16.1522,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Hamirpur,0.578146145,15.7489,-3.822967055,16.1522,945,334,2450,1292.096856,1505,347.096856,0,347.096856
fng,15,Hardoi,NA,0,-4.208181802,42.7973,973,320,2897,3948.966082,1924,2975.966082,0,2975.966082
mze,15,Hardoi,1.349418066,26.0708,-3.417402602,42.7973,625,334,1700,1091.470171,1075,466.4701713,0,466.4701713
prl,15,Hardoi,1.192671301,2.5421,-4.208181802,42.7973,409,348,1950,1009.313218,1541,600.3132184,0,600.3132184
rice,15,Hardoi,1.783492355,9.7817,-7.836753294,42.7973,672,356,1750,1884.986519,1078,1212.986519,1,1078
srgk,15,Hardoi,1.105229747,4.4027,-4.385064927,42.7973,945,334,2450,1323.561728,1505,378.5617277,0,378.5617277
fng,15,Jalaun,NA,0,-5.178448262,14.4499,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Jalaun,0.934551591,0.0074,-4.139999866,14.4499,625,334,1700,1389.079775,1075,764.0797754,0,764.0797754
prl,15,Jalaun,0.946957203,9.1416,-5.178448262,14.4499,409,348,1950,1312.637827,1541,903.6378273,0,903.6378273
rice,15,Jalaun,1.084869745,0.0956,-8.477758564,14.4499,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Jalaun,1.184014382,5.2053,-5.381896545,14.4499,945,334,2450,1600.814783,1505,655.8147829,0,655.8147829
fng,15,Jaunpur,NA,0,-3.063846171,38.3538,973,320,2897,1820.506711,1924,847.5067106,0,847.5067106
mze,15,Jaunpur,1.39170317,26.8017,-3.215384628,38.3538,625,334,1700,1199.913127,1075,574.9131274,0,574.9131274
prl,15,Jaunpur,1.263415684,3.4489,-3.063846171,38.3538,409,348,1950,1298.373245,1541,889.3732452,0,889.3732452
rice,15,Jaunpur,1.713530437,6.1554,-12.83673072,38.3538,672,356,1750,1669.464367,1078,997.4643667,1,1078
srgk,15,Jaunpur,1.253820465,1.9478,-3.402115373,38.3538,945,334,2450,1198.518214,1505,253.5182143,0,253.5182143
fng,15,Jhansi,NA,0,-4.579142863,32.0135,973,320,2897,1591.573496,1924,618.573496,0,618.573496
mze,15,Jhansi,1.164190683,22.814,-3.906991869,32.0135,625,334,1700,1389.079775,1075,764.0797754,0,764.0797754
prl,15,Jhansi,0.971870287,0.0622,-4.579142863,32.0135,409,348,1950,972.0191916,1541,563.0191916,0,563.0191916
rice,15,Jhansi,1.196116683,2.9627,-10.62410523,32.0135,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Jhansi,0.926998712,6.1746,-4.813658528,32.0135,945,334,2450,1385.899264,1505,440.8992642,0,440.8992642
fng,15,Kanpur,NA,0,-4.264687482,53.3667,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Kanpur,1.272805115,19.5596,-3.280641033,53.3667,625,334,1700,1168.201089,1075,543.2010885,0,543.2010885
prl,15,Kanpur,1.795016378,10.8396,-4.264687482,53.3667,409,348,1950,1276.920414,1541,867.9204139,0,867.9204139
rice,15,Kanpur,1.848242352,7.1524,-9.040289872,53.3667,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Kanpur,1.23036922,15.8151,-4.476718724,53.3667,945,334,2450,1408.591134,1505,463.5911338,0,463.5911338
fng,15,Lakhimpur Kheri,NA,0,-3.48092308,31.753,973,320,2897,1440.559914,1924,467.5599144,0,467.5599144
mze,15,Lakhimpur Kheri,0.887615156,4.0904,-2.840297043,31.753,625,334,1700,1173.778058,1075,548.7780578,0,548.7780578
prl,15,Lakhimpur Kheri,1.028279455,0.1464,-3.48092308,31.753,409,348,1950,1455.979082,1541,1046.979082,0,1046.979082
rice,15,Lakhimpur Kheri,1.802271485,27.4116,-7.577623759,31.753,672,356,1750,1716.632636,1078,1044.632636,1,1078
srgk,15,Lakhimpur Kheri,0.87626889,0.1046,-3.656666671,31.753,945,334,2450,1308.372397,1505,363.3723969,0,363.3723969
fng,15,Lucknow,NA,0,-3.097500004,5.2398,973,320,2897,1650.355901,1924,677.3559009,0,677.3559009
mze,15,Lucknow,1.201893653,0.8638,-3.050937504,5.2398,625,334,1700,1301.022231,1075,676.0222311,0,676.0222311
prl,15,Lucknow,1.043886196,0.6202,-3.097500004,5.2398,409,348,1950,1250.035375,1541,841.0353754,0,841.0353754
rice,15,Lucknow,1.679246349,1.9691,-8.776249975,5.2398,672,356,1750,1847.252715,1078,1175.252715,1,1078
srgk,15,Lucknow,0.853993664,1.7867,-3.207500011,5.2398,945,334,2450,1437.152297,1505,492.1522965,0,492.1522965
fng,15,Mainpuri,NA,0,-6.061176468,32.2333,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Mainpuri,1.649170197,1.6569,-5.349117616,32.2333,625,334,1700,1301.667698,1075,676.6676981,0,676.6676981
prl,15,Mainpuri,1.885807731,30.174,-6.061176468,32.2333,409,348,1950,1200.456282,1541,791.4562816,0,791.4562816
rice,15,Mainpuri,2.105146965,0.3351,-10.41666664,32.2333,672,356,1750,1631.295173,1078,959.2951734,1,1078
srgk,15,Mainpuri,0.687388518,0.0673,-6.269375011,32.2333,945,334,2450,1419.266609,1505,474.266609,0,474.266609
fng,15,Mathura,NA,0,-8.116666624,28.3991,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Mathura,1.597807508,0.0221,-10.02684207,28.3991,625,334,1700,1426.791501,1075,801.7915006,0,801.7915006
prl,15,Mathura,1.219037583,24.6402,-8.116666624,28.3991,409,348,1950,1134.756653,1541,725.7566526,0,725.7566526
